taxonomy_type,raw_snapshot,raw_name,canonical_name,canonical_targets,mapping_strategy,mapping_confidence,needs_review,auto_decision,decision_reason,row_count,source_count,sources
family,2020-08-19,Country: Vietnam,Country: Vietnam,Country: Vietnam,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,55,1,bgg-reviews-jvanelteren
family,2020-08-19,Country: Wales,Country: Wales,Country: Wales,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,17,1,bgg-reviews-jvanelteren
family,2020-08-19,Country: Yugoslavia,Country: Yugoslavia,Country: Yugoslavia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2020-08-19,Country: Zimbabwe,Country: Zimbabwe,Country: Zimbabwe,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Aliens / Extraterrestrials,Creatures: Aliens / Extraterrestrials,Creatures: Aliens / Extraterrestrials,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,140,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Bigfoot / Yeti / Sasquatch,Creatures: Bigfoot / Yeti / Sasquatch,Creatures: Bigfoot / Yeti / Sasquatch,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,15,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Demons,Creatures: Demons,Creatures: Demons,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,13,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Dragons,Creatures: Dragons,Creatures: Dragons,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,207,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Dwarves & Gnomes,Creatures: Dwarves & Gnomes,Creatures: Dwarves & Gnomes,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,53,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Fairies / Elves / Pixies,Creatures: Fairies / Elves / Pixies,Creatures: Fairies / Elves / Pixies,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,45,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Ghosts,Creatures: Ghosts,Creatures: Ghosts,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,79,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Goblins,Creatures: Goblins,Creatures: Goblins,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,45,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Minotaurs,Creatures: Minotaurs,Creatures: Minotaurs,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Monsters,Creatures: Monsters,Creatures: Monsters,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,181,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Mummies,Creatures: Mummies,Creatures: Mummies,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,7,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Trolls,Creatures: Trolls,Creatures: Trolls,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,15,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Unicorns,Creatures: Unicorns,Creatures: Unicorns,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,25,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Vampires,Creatures: Vampires,Creatures: Vampires,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,83,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Werewolves,Creatures: Werewolves,Creatures: Werewolves,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,16,1,bgg-reviews-jvanelteren
family,2020-08-19,Creatures: Zombies,Creatures: Zombies,Creatures: Zombies,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,112,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Boomstarter,Crowdfunding: Boomstarter,Crowdfunding: Boomstarter,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Catarse,Crowdfunding: Catarse,Crowdfunding: Catarse,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,17,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: GameOn Tabletop,Crowdfunding: GameOn Tabletop,Crowdfunding: GameOn Tabletop,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Gamefound,Crowdfunding: Gamefound,Crowdfunding: Gamefound,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Giochistarter,Crowdfunding: Giochistarter,Crowdfunding: Giochistarter,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,29,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Indiegogo,Crowdfunding: Indiegogo,Crowdfunding: Indiegogo,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,30,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Jump Start City,Crowdfunding: Jump Start City,Crowdfunding: Jump Start City,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Kickstarter,Crowdfunding: Kickstarter,Crowdfunding: Kickstarter,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,3146,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Kiss Kiss Bank Bank,Crowdfunding: Kiss Kiss Bank Bank,Crowdfunding: Kiss Kiss Bank Bank,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Spieleschmiede,Crowdfunding: Spieleschmiede,Crowdfunding: Spieleschmiede,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,92,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Startnext,Crowdfunding: Startnext,Crowdfunding: Startnext,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,7,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Tumblbug,Crowdfunding: Tumblbug,Crowdfunding: Tumblbug,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Verkami,Crowdfunding: Verkami,Crowdfunding: Verkami,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,69,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Wspieram,Crowdfunding: Wspieram,Crowdfunding: Wspieram,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,44,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: Zeczec,Crowdfunding: Zeczec,Crowdfunding: Zeczec,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,18,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: nestorbooster,Crowdfunding: nestorbooster,Crowdfunding: nestorbooster,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: ulule,Crowdfunding: Ulule,Crowdfunding: Ulule,normalized_label_match,normalized,false,merge,Normalized spelling matches a reference label.,8,1,bgg-reviews-jvanelteren
family,2020-08-19,Crowdfunding: zagramw.to,Crowdfunding: zagramw.to,Crowdfunding: zagramw.to,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,19,1,bgg-reviews-jvanelteren
family,2020-08-19,Decades: The 1920's,Decades: The 1920's,Decades: The 1920's,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,13,1,bgg-reviews-jvanelteren
family,2020-08-19,Decades: The 1950's,Decades: The 1950's,Decades: The 1950's,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,19,1,bgg-reviews-jvanelteren
family,2020-08-19,Decades: The 1960's,Decades: The 1960's,Decades: The 1960's,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,21,1,bgg-reviews-jvanelteren
family,2020-08-19,Decades: The 1970's,Decades: The 1970's,Decades: The 1970's,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,22,1,bgg-reviews-jvanelteren
family,2020-08-19,Decades: The 1980's,Decades: The 1980's,Decades: The 1980's,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,22,1,bgg-reviews-jvanelteren
family,2020-08-19,Decades: The 1990's,Decades: The 1990's,Decades: The 1990's,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: 18xx.games,Digital Implementations: 18xx.games,Digital Implementations: 18xx.games,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,26,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: Board Game Arena,Digital Implementations: Board Game Arena,Digital Implementations: Board Game Arena,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,390,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: Boardgamecore,Digital Implementations: Boardgamecore,Digital Implementations: Boardgamecore,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: Boiteajeux,Digital Implementations: Boiteajeux,Digital Implementations: Boiteajeux,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,57,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: MaBiWeb,Digital Implementations: MaBiWeb,Digital Implementations: MaBiWeb,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,8,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: Rally the Troops,Digital Implementations: Rally the Troops,Digital Implementations: Rally the Troops,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: TableTop Simulator Mod ( TTS),Digital Implementations: TableTop Simulator Mod (TTS),Digital Implementations: TableTop Simulator Mod (TTS),normalized_label_match,normalized,false,merge,Normalized spelling matches a reference label.,14,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: Tabletopia,Digital Implementations: Tabletopia,Digital Implementations: Tabletopia,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,175,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: Triqqy,Digital Implementations: Triqqy,Digital Implementations: Triqqy,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,18,1,bgg-reviews-jvanelteren
family,2020-08-19,Digital Implementations: Yucata,Digital Implementations: Yucata,Digital Implementations: Yucata,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,178,1,bgg-reviews-jvanelteren
family,2020-08-19,Escape the Room (ThinkFun),Escape the Room (ThinkFun),Escape the Room (ThinkFun),auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,3,1,bgg-reviews-jvanelteren
family,2020-08-19,Family: Red Star Black Cross,Family: Red Star Black Cross,Family: Red Star Black Cross,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,1,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: Battle of Endor,Fictional Events: Battle of Endor,Fictional Events: Battle of Endor,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: Battle of Hoth,Fictional Events: Battle of Hoth,Fictional Events: Battle of Hoth,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,3,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: Battle of Naboo,Fictional Events: Battle of Naboo,Fictional Events: Battle of Naboo,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: Battle of the Pelennor Fields,Fictional Events: Battle of the Pelennor Fields,Fictional Events: Battle of the Pelennor Fields,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: Clone Wars,Fictional Events: Clone Wars,Fictional Events: Clone Wars,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,12,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: Horus Heresy,Fictional Events: Horus Heresy,Fictional Events: Horus Heresy,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,7,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: The Battle of Five Armies,Fictional Events: The Battle of Five Armies,Fictional Events: The Battle of Five Armies,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,5,1,bgg-reviews-jvanelteren
family,2020-08-19,Fictional Events: The War of the Worlds,Fictional Events: The War of the Worlds,Fictional Events: The War of the Worlds,auto_keep_legacy_family,legacy_keep,false,keep,Legacy family label is retained because family vocabulary evolves and many labels have no safe one-to-one 2025 equivalent.,4,1,bgg-reviews-jvanelteren
family,2020-08-19,Folk Tales & Fairy Tales: Aladdin,Folk Tales & Fairy Tales: Aladdin,Folk Tales & Fairy Tales: Aladdin,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,8,1,bgg-reviews-jvanelteren
family,2020-08-19,Folk Tales & Fairy Tales: Baba Yaga,Folk Tales & Fairy Tales: Baba Yaga,Folk Tales & Fairy Tales: Baba Yaga,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,2,1,bgg-reviews-jvanelteren
family,2020-08-19,Folk Tales & Fairy Tales: Beauty and the Beast,Folk Tales & Fairy Tales: Beauty and the Beast,Folk Tales & Fairy Tales: Beauty and the Beast,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,1,1,bgg-reviews-jvanelteren
family,2020-08-19,Folk Tales & Fairy Tales: Cinderella,Folk Tales & Fairy Tales: Cinderella,Folk Tales & Fairy Tales: Cinderella,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,6,1,bgg-reviews-jvanelteren
family,2020-08-19,Folk Tales & Fairy Tales: Hansel and Gretel,Folk Tales & Fairy Tales: Hansel and Gretel,Folk Tales & Fairy Tales: Hansel and Gretel,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,4,1,bgg-reviews-jvanelteren
family,2020-08-19,Folk Tales & Fairy Tales: Jack and the Beanstalk,Folk Tales & Fairy Tales: Jack and the Beanstalk,Folk Tales & Fairy Tales: Jack and the Beanstalk,exact_label_match,exact,false,keep,Exact label match in reference vocabulary.,1,1,bgg-reviews-jvanelteren
